Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
31,139,5,5,5,15,3,3,0,6,5,0,509.12795892816587,490.87204107183425
32,139,5,5,5,15,3,3,0,6,5,0,507.7544821473276,492.2455178526725
33,139,5,5,5,15,3,3,0,6,5,0,506.23730147901824,493.762698520982
34,139,5,5,5,15,3,3,0,6,5,0,504.82778124185114,495.17221875814886
35,139,5,5,5,15,3,3,0,6,5,0,503.38229088838455,496.6177091116157
36,139,5,5,5,15,3,3,0,6,5,0,501.9008304186734,498.0991695813267
37,139,5,5,5,15,3,3,0,6,5,0,500.56325594788126,499.43674405211874
38,139,5,5,5,15,3,3,0,6,5,0,499.04582646886934,500.95417353113066
39,139,5,5,5,15,3,3,0,6,5,0,497.672282988887,502.3277170111131
40,139,5,5,5,15,3,3,0,6,5,0,496.29874061590317,503.7012593840968
41,139,5,5,5,15,3,3,0,6,5,0,494.9251993499734,505.0748006500265
42,139,5,5,5,15,3,3,0,6,5,0,493.5514715069473,506.4485284930527
43,139,5,5,5,15,3,3,0,6,5,0,492.10580195594605,507.89419804405384
44,139,5,5,5,15,3,3,0,6,5,0,490.7680468121149,509.231953187885
45,139,5,5,5,15,3,3,0,6,5,0,489.43029240642574,510.56970759357415
46,139,5,5,5,15,3,3,0,6,5,0,488.0204051528897,511.97959484711026
47,139,5,5,5,15,3,3,0,6,5,0,486.6105182683003,513.3894817316996
48,139,5,5,5,15,3,3,0,6,5,0,485.1648404334705,514.8351595665293
49,139,5,5,5,15,3,3,0,6,5,0,483.82725718876316,516.1727428112368
50,136,5,5,5,15,5,3,0,8,5,83.34558823529412,483.8446366823677,516.1553633176324
51,136,5,5,5,15,5,3,0,8,5,82.86764705882354,482.6798810690315,517.3201189309685
52,136,5,5,5,15,5,3,0,8,5,82.38970588235294,481.62539864548796,518.3746013545122
53,136,5,5,5,15,5,3,0,8,5,81.91176470588235,480.4973671877455,519.5026328122547
54,136,5,5,5,15,5,3,0,8,5,81.43382352941177,479.5161840678676,520.4838159321325
55,136,5,5,5,15,5,3,0,8,5,80.95588235294117,478.46145245353966,521.5385475464603
56,136,5,5,5,15,5,3,0,8,5,80.4779411764706,477.25912831166363,522.7408716883365
57,136,5,5,5,15,5,3,0,8,5,80.0,476.2406078556025,523.7593921443977
58,135,5,5,5,15,5,4,0,9,5,80.11111111111111,472.92809360920955,527.0719063907903
59,135,5,5,5,15,5,4,0,9,5,79.62962962962963,471.9686552427286,528.0313447572715
60,135,5,5,5,15,5,4,0,9,5,79.14814814814815,470.972159848681,529.0278401513192
61,135,5,5,5,15,5,4,0,9,5,78.66666666666667,469.9015703900489,530.0984296099513
62,135,5,5,5,15,5,4,0,9,5,78.18518518518519,469.0531831631476,530.9468168368526
63,135,5,5,5,15,5,4,0,9,5,77.70370370370371,467.90847964947744,532.0915203505226
64,135,5,5,5,15,5,4,0,9,5,77.22222222222223,467.0970894786873,532.9029105213128
65,134,5,5,5,15,5,5,0,10,5,77.31343283582089,464.4302271493383,535.5697728506618
66,134,5,5,5,15,5,5,0,10,5,76.82835820895522,463.45602513089483,536.5439748691052
67,134,5,5,5,15,5,5,0,10,5,76.34328358208955,462.66837013705197,537.3316298629481
68,134,5,5,5,15,5,5,0,10,5,75.85820895522389,461.5821875409632,538.4178124590368
69,134,5,5,5,15,5,5,0,10,5,75.3731343283582,460.79467918786634,539.2053208121338
70,134,5,5,5,15,5,5,0,10,5,74.88805970149254,459.93252421205716,540.0674757879428
71,134,5,5,5,15,5,5,0,10,5,74.40298507462687,459.10766291208114,540.8923370879189
72,134,5,5,5,15,5,5,0,10,5,73.91791044776119,458.4320355864842,541.5679644135159
73,134,5,5,5,15,5,5,0,10,5,73.43283582089552,457.45788113966535,542.5421188603347
74,134,5,5,5,15,5,5,0,10,5,72.94776119402985,456.85684548759366,543.1431545124063
75,133,5,5,5,15,5,6,0,11,5,73.00751879699249,455.9239988201021,544.076001179898
76,132,5,5,5,15,5,7,0,12,5,73.06818181818181,456.7027538542433,543.2972461457567
77,132,5,5,5,15,5,7,0,12,5,72.57575757575758,456.1152977692158,543.8847022307842
78,132,5,5,5,15,5,7,0,12,5,72.08333333333333,455.26267697198995,544.7373230280101
79,132,5,5,5,15,5,7,0,12,5,71.5909090909091,454.7507505794602,545.24924942054
80,132,5,5,5,15,5,7,0,12,5,71.09848484848484,454.2766893890957,545.7233106109046
81,132,5,5,5,15,5,7,0,12,5,70.60606060606061,453.68897824945935,546.3110217505406
82,132,5,5,5,15,5,7,0,12,5,70.11363636363636,453.2148898879026,546.7851101120975
83,132,5,5,5,15,5,7,0,12,5,69.62121212121212,452.39987884995804,547.6001211500421
84,132,5,5,5,15,5,7,0,12,5,69.12878787878788,452.00152089327963,547.9984791067204
85,132,5,5,5,15,5,7,0,12,5,68.63636363636364,451.60314935127917,548.3968506487209
86,132,5,5,5,15,5,7,0,12,5,68.14393939393939,451.05324907252,548.9467509274801
87,132,5,5,5,15,5,7,0,12,5,67.65151515151516,450.73060793586785,549.2693920641323
88,132,5,5,5,15,5,7,0,12,5,67.1590909090909,450.02916533534085,549.9708346646593
89,132,5,5,5,15,5,7,0,12,5,66.66666666666667,449.7443758164715,550.2556241835285
90,132,5,5,5,15,5,7,0,12,5,66.17424242424242,449.42149656953035,550.5785034304698
91,132,5,5,5,15,5,7,0,12,5,65.68181818181819,448.9092116956723,551.0907883043277
92,132,5,5,5,15,5,7,0,12,5,65.18939393939394,448.54812535460616,551.4518746453939
93,132,5,5,5,15,5,7,0,12,5,64.6969696969697,447.8082390533518,552.1917609466483
94,132,5,5,5,15,5,7,0,12,5,64.20454545454545,447.4850073374227,552.5149926625774
95,132,5,5,5,15,5,7,0,12,5,63.71212121212121,447.1617635402104,552.8382364597895
96,131,5,5,5,15,5,8,0,13,5,63.70229007633588,447.30082537732943,552.6991746226706
97,131,5,5,5,15,5,8,0,13,5,63.20610687022901,446.96691839666187,553.0330816033384
98,131,5,5,5,15,5,8,0,13,5,62.70992366412214,446.251319063107,553.7486809368929
99,130,5,5,5,15,5,8,0,13,5,62.69230769230769,445.85619606630826,554.1438039336917
100,130,5,5,5,15,5,8,0,13,5,131.03846153846155,445.70825841176776,554.2917415882324
101,130,5,5,5,15,5,8,0,13,5,130.15384615384616,445.4064407814983,554.5935592185018
102,130,5,5,5,15,5,8,0,13,5,129.26923076923077,445.2968970216936,554.7031029783066
103,130,5,5,5,15,5,8,0,13,5,128.3846153846154,444.87962713239307,555.1203728676071
104,130,5,5,5,15,5,8,0,13,5,127.5,444.8084772674829,555.1915227325175
105,130,5,5,5,15,5,8,0,13,5,126.61538461538461,444.6988320423869,555.3011679576131
106,130,5,5,5,15,5,8,0,13,5,125.73076923076923,444.55069145714504,555.4493085428551
107,130,5,5,5,15,5,8,0,13,5,124.84615384615384,444.59482474256646,555.4051752574338
108,130,5,5,5,15,5,8,0,13,5,123.96153846153847,444.36969343715197,555.6303065628482
109,130,5,5,5,15,5,8,0,13,5,123.07692307692308,444.4906821563261,555.509317843674
110,130,5,5,5,15,5,8,0,13,5,122.1923076923077,444.61163705397473,555.3883629460254
111,130,5,5,5,15,5,8,0,13,5,121.3076923076923,444.5399722795757,555.4600277204244
112,130,5,5,5,15,5,8,0,13,5,120.88461538461539,444.77598866982265,555.2240113301777
113,130,5,5,5,15,5,8,0,13,5,120.0,444.66581699396573,555.3341830060344
114,130,5,5,5,15,5,8,0,13,5,119.11538461538461,445.01715023092976,554.9828497690704
115,130,5,5,5,15,5,8,0,13,5,118.23076923076923,445.2915284899406,554.7084715100597
116,130,5,5,5,15,5,8,0,13,5,117.34615384615384,445.412028694114,554.5879713058862
117,130,5,5,5,15,5,8,0,13,5,116.46153846153847,445.7245325998788,554.2754674001213
118,130,5,5,5,15,5,8,0,13,5,115.57692307692308,445.652170448989,554.3478295510112
119,130,5,5,5,15,5,8,0,13,5,114.6923076923077,445.9257182964921,554.0742817035081
120,130,5,5,5,15,5,8,0,13,5,113.8076923076923,446.16078079686855,553.8392192031317
121,130,5,5,5,15,5,8,0,13,5,112.92307692307692,446.2419733347929,553.7580266652071
122,130,5,5,5,15,5,8,0,13,5,112.03846153846153,446.43852667955605,553.5614733204444
123,130,5,5,5,15,5,8,0,13,5,111.15384615384616,446.44274852352436,553.5572514764757
124,130,5,5,5,15,5,8,0,13,5,110.26923076923077,446.79310040521983,553.2068995947805
125,130,5,5,5,15,5,8,0,13,5,109.38461538461539,447.0665054016247,552.9334945983755
126,130,5,5,5,15,5,8,0,13,5,108.5,447.2245019743369,552.7754980256632
127,130,5,5,5,15,5,8,0,13,5,107.61538461538461,447.53651335378385,552.4634866462164
128,130,5,5,5,15,5,8,0,13,5,107.34615384615384,447.6177628577421,552.3822371422582
129,130,5,5,5,15,5,8,0,13,5,106.46153846153847,448.08379684412535,551.9162031558749
130,130,5,5,5,15,5,8,0,13,5,105.57692307692308,448.3573064747395,551.6426935252606
131,130,5,5,5,15,5,8,0,13,5,104.6923076923077,448.59233451121514,551.4076654887849
132,130,5,5,5,15,5,8,0,13,5,103.8076923076923,448.9427283888045,551.0572716111958
133,130,5,5,5,15,5,8,0,13,5,102.92307692307692,449.0623342614722,550.937665738528
134,130,5,5,5,15,5,8,0,13,5,102.03846153846153,449.5280752062605,550.4719247937397
135,130,5,5,5,15,5,8,0,13,5,101.15384615384616,449.80148968482666,550.1985103151735
136,130,5,5,5,15,5,8,0,13,5,100.26923076923077,450.036423851136,549.9635761488643
137,130,5,5,5,15,5,8,0,13,5,99.38461538461539,450.42518539761534,549.574814602385
138,130,5,5,5,15,5,8,0,13,5,98.5,450.54469740130645,549.4553025986936
139,130,5,5,5,15,5,8,0,13,5,97.61538461538461,451.01002580823337,548.9899741917668
140,130,5,5,5,15,5,8,0,13,5,96.73076923076923,451.2443382317096,548.7556617682906
141,130,5,5,5,15,5,8,0,13,5,95.84615384615384,451.4786334046533,548.5213665953469
142,130,5,5,5,15,5,8,0,13,5,94.96153846153847,451.82829594254804,548.1717040574521
143,130,5,5,5,15,5,8,0,13,5,94.07692307692308,451.79276724955463,548.2072327504455
144,130,5,5,5,15,5,8,0,13,5,93.1923076923077,452.18049171198356,547.8195082880166
145,129,5,5,5,15,5,8,0,13,5,90.54263565891473,452.0314218769755,547.9685781230245
146,129,5,5,5,15,5,8,0,13,5,89.68992248062015,452.1818101870071,547.818189812993
147,129,5,5,5,15,5,8,0,13,5,88.83720930232558,452.5259811013378,547.4740188986624
148,129,5,5,5,15,5,8,0,13,5,87.98449612403101,452.56005865105516,547.4399413489449
149,129,5,5,5,15,5,8,0,13,5,87.13178294573643,452.98167818768974,547.0183218123104
150,129,5,5,5,15,5,8,0,13,5,107.09302325581395,453.1328146498469,546.8671853501532
151,129,5,5,5,15,5,8,0,13,5,106.12403100775194,453.28393138995114,546.716068610049
152,129,5,5,5,15,5,8,0,13,5,105.15503875968992,453.6288268576946,546.3711731423056
153,129,5,5,5,15,5,8,0,13,5,104.18604651162791,453.663625084165,546.3363749158351
154,129,5,5,5,15,5,8,0,13,5,103.21705426356588,454.0472407981242,545.952759201876
155,129,5,5,5,15,5,8,0,13,5,102.24806201550388,454.2370383407374,545.7629616592628
156,129,5,5,5,15,5,8,0,13,5,101.27906976744185,454.42681616169654,545.5731838383034
157,129,5,5,5,15,5,8,0,13,5,100.31007751937985,454.77161302077184,545.2283869792284
158,129,5,5,5,15,5,8,0,13,5,99.34108527131782,454.8063126389728,545.1936873610273
159,129,5,5,5,15,5,8,0,13,5,98.37209302325581,455.19002383878023,544.8099761612199
160,129,5,5,5,15,5,8,0,13,5,97.40310077519379,455.37991726494215,544.620082735058
161,129,5,5,5,15,5,8,0,13,5,96.43410852713178,455.56979136717104,544.4302086328292
162,129,5,5,5,15,5,8,0,13,5,95.46511627906976,455.8757260629349,544.1242739370653
163,129,5,5,5,15,5,8,0,13,5,94.49612403100775,455.87156351803054,544.1284364819697
164,129,5,5,5,15,5,8,0,13,5,93.52713178294573,456.2161092947424,543.7838907052576
165,129,5,5,5,15,5,8,0,13,5,92.55813953488372,456.32769661897953,543.6723033810205
166,129,5,5,5,15,5,8,0,13,5,91.5891472868217,456.478025447195,543.5219745528051
167,129,5,5,5,15,5,8,0,13,5,90.62015503875969,456.86089801054817,543.139101989452
168,129,5,5,5,15,5,8,0,13,5,89.65116279069767,456.85616483516515,543.143835164835
169,129,5,5,5,15,5,8,0,13,5,88.68217054263566,457.239019719635,542.760980280365
170,129,5,5,5,15,5,8,0,13,5,87.71317829457364,457.50537638560456,542.4946236143954
171,129,5,5,5,15,5,8,0,13,5,86.74418604651163,457.7716094732833,542.2283905267168
172,129,5,5,5,15,5,8,0,13,5,85.7751937984496,458.15411433162814,541.8458856683719
173,129,5,5,5,15,5,8,0,13,5,84.8062015503876,458.187774785158,541.812225214842
174,129,5,5,5,15,5,8,0,13,5,83.83720930232558,458.4925247355811,541.507475264419
175,129,5,5,5,15,5,8,0,13,5,82.86821705426357,458.7585096353234,541.2414903646768
176,129,5,5,5,15,5,8,0,13,5,81.89922480620154,459.0244891744269,540.9755108255731
177,129,5,5,5,15,5,8,0,13,5,80.93023255813954,459.40674242277873,540.5932575772214
178,129,5,5,5,15,5,8,0,13,5,79.96124031007751,459.4013934115061,540.598606588494
179,129,5,5,5,15,5,8,0,13,5,78.9922480620155,459.7448762492558,540.2551237507441
180,129,5,5,5,15,5,8,0,13,5,78.02325581395348,460.0108343470001,539.989165653
181,129,5,5,5,15,5,8,0,13,5,77.05426356589147,460.31554677462617,539.6844532253739
182,129,5,5,5,15,5,8,0,13,5,76.08527131782945,460.7365329120982,539.2634670879019
183,129,5,5,5,15,5,8,0,13,5,75.11627906976744,460.7311571006214,539.2688428993788
184,129,5,5,5,15,5,8,0,13,5,74.14728682170542,461.0743860923384,538.9256139076617
185,129,5,5,5,15,5,8,0,13,5,73.17829457364341,461.34008994569876,538.6599100543015
186,129,5,5,5,15,5,8,0,13,5,72.20930232558139,461.60578804064716,538.3942119593529
187,129,5,5,5,15,5,8,0,13,5,71.24031007751938,461.9877594470508,538.0122405529494
188,129,5,5,5,15,5,8,0,13,5,70.27131782945736,461.94356265318913,538.056437346811
189,129,5,5,5,15,5,8,0,13,5,69.30232558139535,462.28695739774366,537.7130426022563
190,129,5,5,5,15,5,8,0,13,5,68.37209302325581,462.5528274017641,537.4471725982361
191,129,5,5,5,15,5,8,0,13,5,67.44186046511628,462.8186920452151,537.1813079547851
192,129,5,5,5,15,5,8,0,13,5,66.51162790697674,463.20083039798334,536.7991696020168
193,129,5,5,5,15,5,8,0,13,5,65.5813953488372,463.15660680127394,536.8433931987262
194,129,5,5,5,15,5,8,0,13,5,64.65116279069767,463.5387344335011,536.461265566499
195,129,5,5,5,15,5,8,0,13,5,63.72093023255814,463.8433373257919,536.1566626742082
196,129,5,5,5,15,5,8,0,13,5,62.7906976744186,464.14793485811106,535.8520651418889
197,129,5,5,5,15,5,8,0,13,5,61.86046511627907,464.5298145238434,535.4701854761568
198,129,5,5,5,15,5,8,0,13,5,60.93023255813954,464.4465721515823,535.553427848418
199,129,5,5,5,15,5,8,0,13,5,60.0,464.7896806096444,535.2103193903557
200,129,5,5,5,15,5,8,0,13,5,112.71317829457364,465.13584532448607,534.8641546755141
201,129,5,5,5,15,5,8,0,13,5,111.55038759689923,465.52094041209955,534.4790595879006
202,129,5,5,5,15,5,8,0,13,5,110.3875968992248,466.022485593278,533.9775144067221
203,129,5,5,5,15,5,8,0,13,5,109.2248062015504,466.05869786551966,533.9413021344806
204,129,5,5,5,15,5,8,0,13,5,108.06201550387597,466.5210096392616,533.4789903607385
205,129,5,5,5,15,5,8,0,13,5,106.89922480620154,466.82825945126643,533.1717405487336
206,129,5,5,5,15,5,8,0,13,5,105.73643410852713,467.17400977072634,532.8259902292737
207,129,5,5,5,15,5,8,0,13,5,104.57364341085271,467.5972558687875,532.4027441312126
208,129,5,5,5,15,5,8,0,13,5,103.4108527131783,467.63288146645965,532.3671185335404
209,129,5,5,5,15,5,8,0,13,5,102.24806201550388,468.0562745300762,531.9437254699238
210,129,5,5,5,15,5,8,0,13,5,101.12403100775194,468.3244027379247,531.6755972620754
211,129,5,5,5,15,5,8,0,13,5,100.0,468.5922946286943,531.4077053713057
212,128,5,5,5,15,5,8,0,13,5,99.6484375,468.7193333884769,531.2806666115232
213,128,5,5,5,15,5,8,0,13,5,98.515625,468.66895731072196,531.3310426892781
214,128,5,5,5,15,5,8,0,13,5,97.3828125,469.00918204609684,530.9908179539033
215,128,5,5,5,15,5,8,0,13,5,96.25,469.2321950946616,530.7678049053385
216,128,5,5,5,15,5,8,0,13,5,95.1171875,469.53330895647645,530.4666910435237
217,128,5,5,5,15,5,8,0,13,5,93.984375,469.8339581439323,530.1660418560677
218,128,5,5,5,15,5,8,0,13,5,92.8515625,469.7439644058399,530.2560355941602
219,127,5,5,5,15,5,8,0,13,5,92.44094488188976,470.0621138998951,529.9378861001051
220,127,5,5,5,15,5,8,0,13,5,91.2992125984252,470.199520207381,529.8004797926192
221,127,5,5,5,15,5,8,0,13,5,90.15748031496064,470.29708771342257,529.7029122865775
222,127,5,5,5,15,5,8,0,13,5,89.01574803149606,470.5521162543356,529.4478837456646
223,127,5,5,5,15,5,8,0,13,5,87.8740157480315,470.3740546490378,529.6259453509622
224,127,5,5,5,15,5,8,0,13,5,86.73228346456693,470.6684147085732,529.3315852914269
225,127,5,5,5,15,5,8,0,13,5,85.59055118110236,470.8446452518596,529.1553547481406
226,127,5,5,5,15,5,8,0,13,5,84.44881889763779,471.0208565151376,528.9791434848626
227,127,5,5,5,15,5,8,0,13,5,83.30708661417323,471.35492305222556,528.6450769477747
228,127,5,5,5,15,5,8,0,13,5,82.16535433070867,471.21653017157723,528.783469828423
229,127,5,5,5,15,5,8,0,13,5,81.02362204724409,471.5504593693165,528.4495406306836
230,127,5,5,5,15,5,8,0,13,5,80.11811023622047,471.76626182660607,528.233738173394
231,127,5,5,5,15,5,8,0,13,5,79.21259842519684,471.9820477797273,528.0179522202727
232,127,5,5,5,15,5,8,0,13,5,78.30708661417323,472.3552975437012,527.6447024562989
233,127,5,5,5,15,5,8,0,13,5,77.4015748031496,472.256089858746,527.7439101412541
234,127,5,5,5,15,5,8,0,13,5,76.49606299212599,472.7080467721665,527.2919532278337
235,127,5,5,5,15,5,8,0,13,5,75.59055118110236,473.00250686670034,526.9974931332997
236,127,5,5,5,15,5,8,0,13,5,74.68503937007874,473.33632053610893,526.6636794638912
237,127,5,5,5,15,5,8,0,13,5,73.77952755905511,473.78802667448446,526.2119733255156
238,127,5,5,5,15,5,8,0,13,5,72.8740157480315,473.7279048817299,526.2720951182702
239,127,5,5,5,15,5,8,0,13,5,71.96850393700787,474.14020712638956,525.8597928736104
240,127,5,5,5,15,5,8,0,13,5,71.06299212598425,474.4343822274018,525.5656177725983
241,127,5,5,5,15,5,8,0,13,5,70.15748031496064,474.7285404210273,525.2714595789728
242,127,5,5,5,15,5,8,0,13,5,69.25196850393701,475.17995895495943,524.8200410450406
243,127,5,5,5,15,5,8,0,13,5,68.34645669291339,475.0799451754319,524.9200548245682
244,127,5,5,5,15,5,8,0,13,5,67.44094488188976,475.45235618638367,524.5476438136163
245,126,5,5,5,15,5,8,0,13,5,67.06349206349206,477.09862392906194,522.9013760709381
246,126,5,5,5,15,5,8,0,13,5,66.15079365079364,477.3469755307549,522.6530244692452
247,126,5,5,5,15,5,8,0,13,5,65.23809523809524,477.75404182859927,522.2459581714008
248,126,5,5,5,15,5,8,0,13,5,64.32539682539682,477.68490218769495,522.3150978123052
249,126,5,5,5,15,5,8,0,13,5,63.41269841269841,478.0919375604436,521.9080624395564
250,126,5,5,5,15,5,8,0,13,5,166.70634920634922,478.5041955659133,521.4958044340868
251,126,5,5,5,15,5,8,0,13,5,165.23809523809524,478.8368269977753,521.1631730022249
252,126,5,5,5,15,5,8,0,13,5,163.76984126984127,479.2884629179057,520.7115370820944
253,126,5,5,5,15,5,8,0,13,5,162.3015873015873,479.34323259463366,520.6567674053664
254,126,5,5,5,15,5,8,0,13,5,160.83333333333334,479.75510428196833,520.2448957180317
255,126,5,5,5,15,5,8,0,13,5,159.36507936507937,480.1669351228081,519.833064877192
256,126,5,5,5,15,5,8,0,13,5,157.8968253968254,480.53904257751134,519.4609574224886
257,126,5,5,5,15,5,8,0,13,5,156.42857142857142,480.9904742651667,519.0095257348333
258,126,5,5,5,15,5,8,0,13,5,154.96031746031747,481.04523848789637,518.9547615121037
259,126,5,5,5,15,5,8,0,13,5,153.4920634920635,481.45710512820216,518.542894871798
260,126,5,5,5,15,5,8,0,13,5,152.18253968253967,481.86919233382554,518.1308076661745
261,126,5,5,5,15,5,8,0,13,5,150.87301587301587,482.24155697019813,517.7584430298019
262,126,5,5,5,15,5,8,0,13,5,149.56349206349208,482.6932466564494,517.3067533435507
263,126,5,5,5,15,5,8,0,13,5,148.25396825396825,482.74807091647074,517.2519290835293
264,126,5,5,5,15,5,8,0,13,5,146.94444444444446,483.1998790297678,516.8001209702322
265,126,5,5,5,15,5,8,0,13,5,145.63492063492063,483.65164752057393,516.3483524794262
266,126,5,5,5,15,5,8,0,13,5,144.32539682539684,484.06369384930827,515.9363061506918
267,126,5,5,5,15,5,8,0,13,5,143.015873015873,484.5151625738744,515.4848374261256
268,126,5,5,5,15,5,8,0,13,5,141.70634920634922,484.56957498556267,515.4304250144374
269,126,5,5,5,15,5,8,0,13,5,140.3968253968254,484.9014720045807,515.0985279954194
270,126,5,5,5,15,5,8,0,13,5,139.0873015873016,485.2730226773783,514.7269773226218
271,126,5,5,5,15,5,8,0,13,5,137.77777777777777,485.6445444644158,514.3554555355844
272,126,5,5,5,15,5,8,0,13,5,136.46825396825398,486.01603736583627,513.9839626341638
273,126,5,5,5,15,5,8,0,13,5,135.15873015873015,486.03009584249526,513.9699041575049
274,126,5,5,5,15,5,8,0,13,5,133.84920634920636,486.3615853413241,513.6384146586761
275,126,5,5,5,15,5,8,0,13,5,132.53968253968253,486.6925927465627,513.3074072534374
276,126,5,5,5,15,5,8,0,13,5,131.23015873015873,486.9838898901672,513.0161101098329
277,126,5,5,5,15,5,8,0,13,5,129.9206349206349,487.27515931192295,512.7248406880772
278,125,5,5,5,15,6,8,0,14,5,129.64,487.1732560054078,512.8267439945923
279,125,5,5,5,15,6,8,0,14,5,128.32,487.45879969559803,512.5412003044021
280,125,5,5,5,15,6,8,0,14,5,127.2,487.7843154424726,512.2156845575274
281,125,5,5,5,15,6,8,0,14,5,126.08,488.029596199624,511.9704038003761
282,125,5,5,5,15,6,8,0,14,5,124.96,488.2748486033132,511.72515139668684
283,125,5,5,5,15,6,8,0,14,5,123.84,488.2000726536228,511.79992734637733
284,125,5,5,5,15,6,8,0,14,5,122.72,488.4852683506345,511.51473164936556
285,125,5,5,5,15,6,8,0,14,5,121.6,488.81043569443136,511.18956430556875
286,125,5,5,5,15,6,8,0,14,5,120.48,489.0957750801525,510.90422491984754
287,125,5,5,5,15,6,8,0,14,5,119.36,489.42108652284276,510.5789134771573
288,125,5,5,5,15,6,8,0,14,5,118.28,489.42637002260545,510.5736299773946
289,125,5,5,5,15,6,8,0,14,5,117.2,489.7116255795429,510.28837442045716
290,125,5,5,5,15,6,8,0,14,5,116.12,490.0768531937582,509.92314680624185
291,125,5,5,5,15,6,8,0,14,5,115.04,490.36205286535437,509.63794713464574
292,125,5,5,5,15,6,8,0,14,5,113.96,490.68722459443404,509.3127754055661
293,125,5,5,5,15,6,8,0,14,5,112.88,490.69256839789455,509.30743160210545
294,125,5,5,5,15,6,8,0,14,5,111.8,490.97788466904547,509.02211533095453
295,125,5,5,5,15,6,8,0,14,5,110.72,491.34317340800993,508.6568265919901
296,125,5,5,5,15,6,8,0,14,5,109.64,491.62843461491116,508.37156538508884
297,125,5,5,5,15,6,8,0,14,5,108.56,491.9536682898729,508.0463317101271
298,125,5,5,5,15,6,8,0,14,5,107.48,491.9590744550081,508.04092554499204
299,125,5,5,5,15,6,8,0,14,5,106.4,492.2444534984513,507.75554650154874
300,125,5,5,5,15,6,8,0,14,5,136.36,492.6513454203469,507.3486545796531
301,125,5,5,5,15,6,8,0,14,5,135.12,492.978204353839,507.021795646161
302,125,5,5,5,15,6,8,0,14,5,133.88,493.3850305770778,506.61496942292223
303,125,5,5,5,15,6,8,0,14,5,132.64,493.43202422729,506.56797577270993
304,125,5,5,5,15,6,8,0,14,5,131.4,493.75850098543884,506.2414990145612
305,125,5,5,5,15,6,8,0,14,5,130.16,494.08494461962516,505.91505538037484
306,125,5,5,5,15,6,8,0,14,5,128.92,494.33135512999326,505.66864487000674
307,125,5,5,5,15,6,8,0,14,5,127.68,494.61748949751853,505.3825105024815
308,125,5,5,5,15,6,8,0,14,5,126.44,494.5033464074112,505.49665359258887
309,125,5,5,5,15,6,8,0,14,5,125.2,494.74916936954946,505.2508306304506
310,125,5,5,5,15,6,8,0,14,5,123.96,494.9547534406797,505.04524655932033
